EventName,EventTitle,,,,
KEY_AXIS_MIXTURE1_SET,AXIS_MIXTURE1_SET,,,,
KEY_AXIS_MIXTURE2_SET,AXIS_MIXTURE2_SET,,,,
KEY_AXIS_MIXTURE3_SET,AXIS_MIXTURE3_SET,,,,
KEY_AXIS_MIXTURE4_SET,AXIS_MIXTURE4_SET,,,,
KEY_MIXTURE_SET_BEST,MIXTURE_SET_BEST,,,,
KEY_MIXTURE_DECR_SMALL,MIXTURE_DECR_SMALL,,,,
KEY_MIXTURE1_DECR_SMALL,MIXTURE1_DECR_SMALL,,,,
KEY_MIXTURE2_DECR_SMALL,MIXTURE2_DECR_SMALL,,,,
KEY_MIXTURE3_DECR_SMALL,MIXTURE3_DECR_SMALL,,,,
KEY_MIXTURE4_DECR_SMALL,MIXTURE4_DECR_SMALL,,,,
KEY_PROP_PITCH_SET,PROP_PITCH_SET,,,,
KEY_PROP_PITCH_LO,PROP_PITCH_LO,,,,
KEY_PROP_PITCH_INCR,PROP_PITCH_INCR,,,,
KEY_PROP_PITCH_INCR_SMALL,PROP_PITCH_INCR_SMALL,,,,
KEY_PROP_PITCH_DECR,PROP_PITCH_DECR,,,,
KEY_PROP_PITCH_HI,PROP_PITCH_HI,,,,
KEY_PROP_PITCH1_SET,PROP_PITCH1_SET,,,,
KEY_PROP_PITCH2_SET,PROP_PITCH2_SET,,,,
KEY_PROP_PITCH3_SET,PROP_PITCH3_SET,,,,
KEY_PROP_PITCH4_SET,PROP_PITCH4_SET,,,,
KEY_PROP_PITCH1_LO,PROP_PITCH1_LO,,,,
KEY_PROP_PITCH1_INCR,PROP_PITCH1_INCR,,,,
KEY_PROP_PITCH1_INCR_SMALL,PROP_PITCH1_INCR_SMALL,,,,
KEY_PROP_PITCH1_DECR,PROP_PITCH1_DECR,,,,
KEY_PROP_PITCH1_HI,PROP_PITCH1_HI,,,,
KEY_PROP_PITCH2_LO,PROP_PITCH2_LO,,,,
KEY_PROP_PITCH2_INCR,PROP_PITCH2_INCR,,,,
KEY_PROP_PITCH2_INCR_SMALL,PROP_PITCH2_INCR_SMALL,,,,
KEY_PROP_PITCH2_DECR,PROP_PITCH2_DECR,,,,
KEY_PROP_PITCH2_HI,PROP_PITCH2_HI,,,,
KEY_PROP_PITCH3_LO,PROP_PITCH3_LO,,,,
KEY_PROP_PITCH3_INCR,PROP_PITCH3_INCR,,,,
KEY_PROP_PITCH3_INCR_SMALL,PROP_PITCH3_INCR_SMALL,,,,
KEY_PROP_PITCH3_DECR,PROP_PITCH3_DECR,,,,
KEY_PROP_PITCH3_HI,PROP_PITCH3_HI,,,,
KEY_PROP_PITCH4_LO,PROP_PITCH4_LO,,,,
KEY_PROP_PITCH4_INCR,PROP_PITCH4_INCR,,,,
KEY_PROP_PITCH4_INCR_SMALL,PROP_PITCH4_INCR_SMALL,,,,
KEY_PROP_PITCH4_DECR,PROP_PITCH4_DECR,,,,
KEY_PROP_PITCH4_HI,PROP_PITCH4_HI,,,,
KEY_AXIS_PROPELLER_SET,AXIS_PROPELLER_SET,,,,
KEY_AXIS_PROPELLER1_SET,AXIS_PROPELLER1_SET,,,,
KEY_AXIS_PROPELLER2_SET,AXIS_PROPELLER2_SET,,,,
KEY_AXIS_PROPELLER3_SET,AXIS_PROPELLER3_SET,,,,
KEY_AXIS_PROPELLER4_SET,AXIS_PROPELLER4_SET,,,,
KEY_JET_STARTER,JET_STARTER,,,,
KEY_STARTER_SET,MAGNETO_SET,,,,
KEY_TOGGLE_STARTER1,TOGGLE_STARTER1,,,,
KEY_TOGGLE_STARTER2,TOGGLE_STARTER2,,,,
KEY_TOGGLE_STARTER3,TOGGLE_STARTER3,,,,
